Price,Area,Location,No. of Bedrooms,Bathrooms,City
5500000.0,1310.0,Punappa Layout,3,2.0,Bengaluru
15200000.0,2072.0,Thigalarapalya,3,4.0,Bengaluru
5858000.0,1240.0,Kaggadasapura,2,2.0,Bengaluru
9891000.0,1565.0,Chamrajpet,3,3.0,Bengaluru
8900000.0,1820.0,Budigere,3,3.0,Bengaluru
8800000.0,2500.0,Gubbalala,3,3.0,Bengaluru
6200000.0,1245.0,Hosa Road,2,2.0,Bengaluru
6500000.0,1315.0,GM Palaya,3,3.0,Bengaluru
7300000.0,1410.0,Kenchenahalli,3,2.0,Bengaluru
6000000.0,1375.0,Dasarahalli,2,2.0,Bengaluru
9500000.0,1299.0,Old Madras Road,2,2.0,Bengaluru
4550000.0,993.0,Pampa Extension,2,2.0,Bengaluru
4500000.0,1200.0,Bommasandra Industrial Area,3,3.0,Bengaluru
15600000.0,985.0,Lavelle Road,2,2.0,Bengaluru
18000000.0,2400.0,4th Block Koramangala,5,5.0,Bengaluru
13100000.0,1655.0,Hoodi,3,3.0,Bengaluru
19000000.0,2830.0,Whitefield,4,5.0,Bengaluru
4000000.0,825.0,Balaji Gardens Layout,1,2.0,Bengaluru
11100000.0,1634.0,Begur Road,3,3.0,Bengaluru
10500000.0,1200.0,Kogilu,6,6.0,Bengaluru
8000000.0,1222.0,Banaswadi,2,2.0,Bengaluru
6300000.0,1500.0,Gottigere,3,3.0,Bengaluru
10000000.0,1890.0,Akshaya Nagar,3,4.0,Bengaluru
3950000.0,850.0,Hulimavu,2,1.0,Bengaluru
7850000.0,1295.0,Whitefield,2,2.0,Bengaluru
10000000.0,1320.0,Sarjapur  Road,2,2.0,Bengaluru
17900000.0,950.0,ISRO Layout,3,3.0,Bengaluru
22500000.0,1200.0,Hebbal,4,4.0,Bengaluru
17000000.0,3000.0,2nd Stage Nagarbhavi,3,3.0,Bengaluru
8200000.0,1197.0,Harlur,2,2.0,Bengaluru
6000000.0,1320.0,Hoysalanagar,3,2.0,Bengaluru
9850000.0,1180.0,Billekahalli,5,5.0,Bengaluru
5760000.0,840.0,Whitefield,1,1.0,Bengaluru
7138000.0,1693.0,Raja Rajeshwari Nagar,3,3.0,Bengaluru
6200000.0,1000.0,Kodihalli,2,2.0,Bengaluru
7000000.0,1305.0,Babusapalaya,2,2.0,Bengaluru
1800000.0,450.0,Kodichikkanahalli,1,1.0,Bengaluru
5700000.0,705.0,CV Raman Nagar,1,1.0,Bengaluru
7500000.0,750.0,Ilyas Nagar,4,6.0,Bengaluru
15000000.0,4800.0,Tumkur Road,5,5.0,Bengaluru
10400000.0,1991.0,Whitefield,3,3.0,Bengaluru
9000000.0,1779.0,Battarahalli,3,3.0,Bengaluru
3800000.0,870.0,Banaswadi,2,2.0,Bengaluru
12000000.0,1595.0,Thanisandra,3,3.0,Bengaluru
12000000.0,945.0,Ramamurthy Nagar,5,5.0,Bengaluru
13800000.0,2000.0,Iblur Village,3,4.0,Bengaluru
9300000.0,1614.0,Yelahanka,3,3.0,Bengaluru
4000000.0,1200.0,Gottigere,2,2.0,Bengaluru
4600000.0,1150.0,Electronic City Phase II,3,3.0,Bengaluru
8048000.0,1610.0,Sonnenahalli,3,3.0,Bengaluru
4100000.0,1190.0,Whitefield,2,2.0,Bengaluru
5000000.0,1050.0,Kallumantapa,2,2.0,Bengaluru
9700000.0,1460.0,7th Phase JP Nagar,3,2.0,Bengaluru
3300000.0,600.0,Naganathapura,1,1.0,Bengaluru
7000000.0,1569.0,Suraksha Nagar,3,3.0,Bengaluru
14700000.0,2600.0,"Off Sarjapur Road, ",3,3.0,Bengaluru
4250000.0,645.0,Electronics City Phase 1,1,1.0,Bengaluru
18000000.0,1200.0,Nagarbhavi Garden Villas Layout,3,3.0,Bengaluru
9500000.0,800.0,Nagarbhavi,3,3.0,Bengaluru
8000000.0,800.0,Mico Layout,2,2.0,Bengaluru
9000000.0,1350.0,Marathahalli,2,2.0,Bengaluru
4512000.0,1410.0,Rajarajeshwari Nagara,3,2.0,Bengaluru
3547000.0,1109.0,Whitefield,2,2.0,Bengaluru
7200000.0,800.0,Agrahara Dasarahalli,1,1.0,Bengaluru
6800000.0,1215.0,Bannerghatta Road,2,2.0,Bengaluru
19200000.0,2273.0,Prithvi Layout,4,4.0,Bengaluru
5276000.0,1255.0,Varthur Road,2,2.0,Bengaluru
4900000.0,1020.0,B Narayanapura,2,2.0,Bengaluru
8200000.0,1225.0,T R Mill Road,3,2.0,Bengaluru
6000000.0,1120.0,Singasandra,2,2.0,Bengaluru
6900000.0,1225.0,Kasavanhalli,3,2.0,Bengaluru
14500000.0,1984.0,Sarjapur  Road,3,4.0,Bengaluru
19700000.0,2425.0,Old Madras Road,3,3.0,Bengaluru
4500000.0,1127.0,Bommasandra,2,2.0,Bengaluru
9700000.0,1655.0,Whitefield,3,3.0,Bengaluru
6838000.0,1200.0,Varthur,3,3.0,Bengaluru
4300000.0,1000.0,Kaggadasapura,2,2.0,Bengaluru
4788000.0,1225.0,CV Raman Nagar,2,2.0,Bengaluru
4500000.0,1350.0,Hormavu,2,2.0,Bengaluru
9500000.0,600.0,Nagarbhavi,5,5.0,Bengaluru
4900000.0,1175.0,Sahakara Nagar,2,2.0,Bengaluru
2700000.0,655.0,Sanne Amanikere,1,1.0,Bengaluru
8486000.0,1311.0,Hosa Road,3,2.0,Bengaluru
9000000.0,600.0,Banashankari Stage VI,4,4.0,Bengaluru
3850000.0,1000.0,CV Raman Nagar,2,2.0,Bengaluru
9600000.0,1196.0,Indira Nagar Stage 2,2,2.0,Bengaluru
5900000.0,1050.0,Kanakpura Road,3,2.0,Bengaluru
5200000.0,1275.0,Somasundara Palya,3,2.0,Bengaluru
5000000.0,927.0,Hommadevanahalli,2,2.0,Bengaluru
6100000.0,1520.0,Varthur,3,2.0,Bengaluru
10400000.0,1333.0,Hebbal,2,2.0,Bengaluru
1800000.0,600.0,Tunganagara,1,1.0,Bengaluru
3479999.9999999995,1326.0,Abbigere,3,2.0,Bengaluru
12500000.0,1370.0,Koramangala,2,2.0,Bengaluru
8500000.0,1100.0,Koramangala,2,2.0,Bengaluru
10000000.0,1650.0,Haralur Road,3,3.0,Bengaluru
13200000.0,1917.0,Kasavanhalli,3,3.0,Bengaluru
7500000.0,780.0,Doddakannelli,3,3.0,Bengaluru
5811000.0,950.0,Billekahalli,2,2.0,Bengaluru
4872000.0,1175.0,T C Palya main Road,2,2.0,Bengaluru
4355000.0,1089.0,8th Phase JP Nagar,2,2.0,Bengaluru
17500000.0,1804.0,Kalena Agrahara,3,3.0,Bengaluru
6850000.0,1257.0,Hoodi,2,2.0,Bengaluru
1987000.0,650.0,Sarjapur,1,1.0,Bengaluru
15000000.0,1850.0,Whitefield,3,3.0,Bengaluru
20000000.0,2800.0,Vishwapriya Nagar,4,4.0,Bengaluru
4000000.0,945.0,Vidyaranyapura,2,2.0,Bengaluru
6385000.0,1161.0,Koramangala,2,2.0,Bengaluru
5135000.0,1630.0,Banashankari Stage V,3,3.0,Bengaluru
6000000.0,1310.0,Jalahalli,3,2.0,Bengaluru
2800000.0,750.0,Lake City,2,2.0,Bengaluru
6777000.0,1200.0,Whitefield,3,3.0,Bengaluru
4500000.0,1000.0,Vittal Nagar,2,2.0,Bengaluru
22500000.0,4000.0,Old Madras Road,4,4.0,Bengaluru
7000000.0,1315.0,Nagavara,2,2.0,Bengaluru
9000000.0,1370.0,Sahakara Nagar,3,2.0,Bengaluru
15000000.0,1200.0,Ulsoor,4,4.0,Bengaluru
9000000.0,1465.0,Bellandur,2,3.0,Bengaluru
17500000.0,20000.0,JP Nagar,3,3.0,Bengaluru
7000000.0,1250.0,Padmanabhanagar,3,2.0,Bengaluru
7500000.0,1284.0,Horamavu Agara,3,2.0,Bengaluru
19900000.0,2600.0,Hebbal,3,3.0,Bengaluru
15000000.0,1820.0,Kodigehalli,3,3.0,Bengaluru
7300000.0,1580.0,Haralur Road,3,3.0,Bengaluru
12500000.0,2650.0,Akshaya Nagar,3,3.0,Bengaluru
4000000.0,1075.0,Uttarahalli,2,2.0,Bengaluru
7800000.0,1400.0,R.T. Nagar,3,2.0,Bengaluru
5500000.0,1400.0,Subramanyapura,3,2.0,Bengaluru
3000000.0,845.0,Bisuvanahalli,2,2.0,Bengaluru
4000000.0,2600.0,Hegde Nagar,4,4.0,Bengaluru
8500000.0,800.0,Richards Town,2,2.0,Bengaluru
4348000.0,1175.0,Gunjur,2,2.0,Bengaluru
10900000.0,1767.0,Bellandur,3,3.0,Bengaluru
9000000.0,1800.0,Sarjapur  Road,4,3.0,Bengaluru
14000000.0,1200.0,R.T. Nagar,3,3.0,Bengaluru
15000000.0,1613.0,Rajaji Nagar,3,3.0,Bengaluru
9000000.0,1290.0,Whitefield,2,2.0,Bengaluru
7800000.0,1375.0,Kasavanhalli,2,2.0,Bengaluru
5700000.0,985.0,Bagalur,2,2.0,Bengaluru
20000000.0,1200.0,Jeevan bima nagar,4,4.0,Bengaluru
3750000.0,1099.0,Singasandra,2,2.0,Bengaluru
1331000.0,605.0,Electronic City,1,1.0,Bengaluru
5300000.0,1200.0,Marathahalli,2,2.0,Bengaluru
4500000.0,1000.0,Hulimavu,2,2.0,Bengaluru
3800000.0,1159.0,Electronic City,3,2.0,Bengaluru
8000000.0,600.0,Devi Nagar,2,2.0,Bengaluru
7800000.0,1540.0,BTM Layout,3,2.0,Bengaluru
9300000.0,1503.0,"JP Nagar 7th Phase, ",3,2.0,Bengaluru
12000000.0,1850.0,Ambedkar Nagar,3,4.0,Bengaluru
6000000.0,1580.0,Uttarahalli,3,3.0,Bengaluru
3925000.0,1190.0,Mico Layout,2,2.0,Bengaluru
6100000.0,1200.0,Sampigehalli,2,2.0,Bengaluru
1990000.0,850.0,Jakkur,2,1.0,Bengaluru
6000000.0,2500.0,Hennur Bande,3,2.0,Bengaluru
5200000.0,1500.0,Kamakshipalya,3,2.0,Bengaluru
18000000.0,1200.0,Navodaya Nagar,3,3.0,Bengaluru
12000000.0,1880.0,Thanisandra,3,3.0,Bengaluru
4500000.0,1150.0,Padmanabhanagar,2,2.0,Bengaluru
10000000.0,600.0,Kumaraswami Layout,6,6.0,Bengaluru
9500000.0,750.0,Pattanagere,4,4.0,Bengaluru
17500000.0,1962.0,Karuna Nagar,3,3.0,Bengaluru
7727000.0,1765.0,B Narayanapura,3,3.0,Bengaluru
2935000.0,1174.0,Attibele,2,2.0,Bengaluru
11500000.0,1894.0,Bannerghatta Road,3,3.0,Bengaluru
13800000.0,960.0,Ramamurthy Nagar,2,2.0,Bengaluru
14200000.0,1760.0,Sector 7 HSR Layout,3,3.0,Bengaluru
9500000.0,1768.0,Doddanakundi Industrial Area 2,3,3.0,Bengaluru
9700000.0,1790.0,Kothanur,3,3.0,Bengaluru
16000000.0,2540.0,Kengeri,4,4.0,Bengaluru
5340000.0,1137.0,Mahadevpura,2,2.0,Bengaluru
11500000.0,1200.0,Guni Agrahara,6,6.0,Bengaluru
10000000.0,1568.0,Mysore Road,3,2.0,Bengaluru
6000000.0,1308.0,AECS Layout,2,2.0,Bengaluru
4100000.0,1200.0,Bisuvanahalli,3,2.0,Bengaluru
3200000.0,800.0,Shetty Halli,1,1.0,Bengaluru
1350000.0,530.0,Electronic City,1,1.0,Bengaluru
4000000.0,873.0,Bisuvanahalli,3,2.0,Bengaluru
14500000.0,3000.0,AGB Layout,6,6.0,Bengaluru
23500000.0,1200.0,2nd Stage Arekere Mico Layout,4,4.0,Bengaluru
3353000.0,958.0,Subramanyapura,2,2.0,Bengaluru
15900000.0,2273.0,Talaghattapura,3,3.0,Bengaluru
9000000.0,600.0,Banashankari Stage VI,3,3.0,Bengaluru
5000000.0,760.0,Thanisandra,1,1.0,Bengaluru
4350000.0,1090.0,Dommasandra,2,2.0,Bengaluru
23000000.0,2666.0,Bellandur,3,3.0,Bengaluru
8900000.0,1550.0,Sarjapur  Road,3,2.0,Bengaluru
5000000.0,1251.0,Ramagondanahalli,2,2.0,Bengaluru
5300000.0,1070.0,Electronic City,2,2.0,Bengaluru
4500000.0,1200.0,Kalena Agrahara,2,2.0,Bengaluru
6000000.0,1435.0,CV Raman Nagar,3,2.0,Bengaluru
4500000.0,1400.0,Bommasandra,3,2.0,Bengaluru
9471000.0,2330.0,Judicial Layout,4,3.0,Bengaluru
6000000.0,1200.0,Thanisandra,2,2.0,Bengaluru
4000000.0,1000.0,Panathur,2,2.0,Bengaluru
6289000.0,1655.0,Bannerghatta Road,3,2.0,Bengaluru
3500000.0,600.0,Bidrahalli,1,1.0,Bengaluru
5000000.0,1175.0,Electronics City Phase 1,2,2.0,Bengaluru
4043000.0,1155.0,Uttarahalli,2,2.0,Bengaluru
9800000.0,1200.0,Magadi Road,3,3.0,Bengaluru
6500000.0,1149.0,Budigere,2,2.0,Bengaluru
5500000.0,1010.0,Chinnapanahalli,2,2.0,Bengaluru
11900000.0,1718.0,Hegde Nagar,3,3.0,Bengaluru
2000000.0,650.0,Bilal Nagar,2,1.0,Bengaluru
7700000.0,1330.0,Banashankari,2,2.0,Bengaluru
6800000.0,1200.0,Hormavu,2,2.0,Bengaluru
8900000.0,1693.0,Bannerghatta Road,3,3.0,Bengaluru
16500000.0,1249.0,Koramangala,2,2.0,Bengaluru
12500000.0,1800.0,Thanisandra,3,4.0,Bengaluru
5500000.0,900.0,Margondanahalli,2,2.0,Bengaluru
4600000.0,1020.0,NGR Layout,2,2.0,Bengaluru
7700000.0,1700.0,Amruthahalli,3,3.0,Bengaluru
4000000.0,661.0,Panathur,1,1.0,Bengaluru
6016000.0,1280.0,Bannerghatta Road,2,2.0,Bengaluru
9000000.0,1000.0,Krishna Nagar,4,4.0,Bengaluru
4800000.0,1170.0,Hosur Road,2,2.0,Bengaluru
5800000.0,933.0,Thanisandra,1,2.0,Bengaluru
4400000.0,1150.0,Sarjapur  Road,2,2.0,Bengaluru
13000000.0,1380.0,Rajaji Nagar,3,3.0,Bengaluru
6480000.0,1050.0,Banjara Layout,2,2.0,Bengaluru
3780000.0,1080.0,Kanakapura Main Road,2,2.0,Bengaluru
9000000.0,1303.0,Harlur,2,2.0,Bengaluru
4054000.0,1196.0,Raja Rajeshwari Nagar,2,2.0,Bengaluru
18000000.0,2500.0,Nagarbhavi,3,3.0,Bengaluru
9500000.0,1200.0,Sarjapur  Road,4,4.0,Bengaluru
4100000.0,1250.0,Bommanahalli,3,3.0,Bengaluru
8700000.0,1419.0,Akshaya Nagar,3,2.0,Bengaluru
4900000.0,1200.0,Banashankari,2,2.0,Bengaluru
6500000.0,1120.0,7th Phase JP Nagar,2,2.0,Bengaluru
7500000.0,1245.0,Electronics City Phase 1,2,2.0,Bengaluru
3400000.0,1093.0,Channasandra,2,2.0,Bengaluru
2663000.0,1025.0,Electronic City,2,1.0,Bengaluru
9700000.0,1345.0,Hebbal,2,2.0,Bengaluru
4500000.0,1500.0,Suryanagar,2,2.0,Bengaluru
8600000.0,1180.0,Vijayanagar,2,2.0,Bengaluru
8500000.0,1800.0,Nanjappa Layout,3,3.0,Bengaluru
17000000.0,2008.0,Banagiri Nagar,3,3.0,Bengaluru
3985000.0,1240.0,Kothannur,3,2.0,Bengaluru
5500000.0,1020.0,CV Raman Nagar,2,2.0,Bengaluru
14200000.0,2095.0,2nd Stage Arekere Mico Layout,3,3.0,Bengaluru
6263000.0,1362.0,Gunjur,3,3.0,Bengaluru
3084000.0,694.0,Yelahanka,1,1.0,Bengaluru
7000000.0,1404.0,Vittasandra,2,2.0,Bengaluru
4700000.0,1192.0,Electronic City Phase II,3,2.0,Bengaluru
3500000.0,1050.0,Mahalakshmi Layout,1,1.0,Bengaluru
6748000.0,1259.0,Vittasandra,2,2.0,Bengaluru
3400000.0,1000.0,Kengeri,2,2.0,Bengaluru
4997000.0,985.0,Rachenahalli,2,2.0,Bengaluru
6000000.0,850.0,Indira Nagar,1,1.0,Bengaluru
5000000.0,1650.0,Uttarahalli,3,2.0,Bengaluru
18000000.0,1900.0,Sarjapur  Road,3,4.0,Bengaluru
8600000.0,1367.0,Ambedkar Nagar,2,2.0,Bengaluru
8100000.0,1210.0,Rajaji Nagar,3,2.0,Bengaluru
4860000.0,1190.0,Duvasapalya,2,2.0,Bengaluru
4200000.0,1175.0,Sarjapur,2,2.0,Bengaluru
4000000.0,1140.0,Whitefield,2,2.0,Bengaluru
3360000.0,1095.0,Hoskote,2,2.0,Bengaluru
1955000.0,782.0,Attibele,1,1.0,Bengaluru
8000000.0,1435.0,Gubbalala,3,2.0,Bengaluru
3600000.0,725.0,Choodasandra,2,2.0,Bengaluru
8800000.0,1600.0,BCMC Layout,3,2.0,Bengaluru
16000000.0,1200.0,9th Phase JP Nagar,5,5.0,Bengaluru
9500000.0,720.0,Vishwapriya Layout,3,3.0,Bengaluru
9000000.0,1674.0,Nehru Nagar,3,3.0,Bengaluru
12500000.0,860.0,Jnanabharathi Layout,4,4.0,Bengaluru
13000000.0,1703.0,Kanakpura Road,3,3.0,Bengaluru
7155000.0,1350.0,Padmanabhanagar,3,3.0,Bengaluru
4121000.0,1145.0,Horamavu Agara,2,2.0,Bengaluru
6000000.0,1100.0,7th Phase JP Nagar,2,3.0,Bengaluru
20100000.0,2425.0,Sarjapur  Road,4,5.0,Bengaluru
17500000.0,2700.0,Kothanur,4,4.0,Bengaluru
9000000.0,1600.0,Kanakpura Road,3,3.0,Bengaluru
7200000.0,780.0,Pai Layout,2,2.0,Bengaluru
11000000.0,1250.0,Banashankari Stage II,2,2.0,Bengaluru
16900000.0,1480.0,Sarjapur  Road,4,4.0,Bengaluru
10000000.0,1250.0,Horamavu Agara,4,4.0,Bengaluru
16000000.0,1350.0,Udaya Nagar,4,4.0,Bengaluru
4800000.0,620.0,Laggere,2,2.0,Bengaluru
6065000.0,1630.0,Raja Rajeshwari Nagar,3,3.0,Bengaluru
4500000.0,1020.0,Hennur Road,2,2.0,Bengaluru
5358000.0,1410.0,Hosakerehalli,3,2.0,Bengaluru
10000000.0,1181.7,Bhoganhalli,2,2.0,Bengaluru
8300000.0,1200.0,KR Puram,4,4.0,Bengaluru
6000000.0,1200.0,Banaswadi,2,2.0,Bengaluru
5000000.0,1050.0,Old Airport Road,2,2.0,Bengaluru
9484000.0,1356.0,Whitefield,2,2.0,Bengaluru
10300000.0,1338.0,Whitefield,2,2.0,Bengaluru
2000000.0,500.0,Kengeri Satellite Town Stage II,1,1.0,Bengaluru
10000000.0,1280.0,Vasantha Vallabha Nagar,3,2.0,Bengaluru
5177000.0,1531.0,Raja Rajeshwari Nagar,3,3.0,Bengaluru
2350000.0,620.0,Anekal,2,1.0,Bengaluru
6500000.0,1605.0,8th Phase JP Nagar,3,2.0,Bengaluru
11000000.0,1917.0,Thanisandra,3,3.0,Bengaluru
5500000.0,1400.0,Sarjapur  Road,3,3.0,Bengaluru
17500000.0,2625.0,Thubarahalli,3,3.0,Bengaluru
12800000.0,2041.0,Hennur Road,3,3.0,Bengaluru
16000000.0,2070.0,Sarjapur  Road,3,4.0,Bengaluru
5900000.0,1110.0,Hebbal,3,3.0,Bengaluru
11000000.0,1650.0,Uday Nagar,3,3.0,Bengaluru
3047000.0,1033.0,Varthur Road,3,2.0,Bengaluru
6500000.0,1142.0,HSR Layout,2,2.0,Bengaluru
7500000.0,1500.0,Mathikere,3,2.0,Bengaluru
5000000.0,1502.0,Electronic City Phase II,3,3.0,Bengaluru
4500000.0,1176.0,Shree Ananth Nagar Layout,3,2.0,Bengaluru
3279999.9999999995,1063.0,Hosa Road,2,2.0,Bengaluru
6000000.0,1100.0,Kammanahalli,2,2.0,Bengaluru
8500000.0,1044.0,Kamakshipalya,2,2.0,Bengaluru
6000000.0,1216.0,6th Phase JP Nagar,2,2.0,Bengaluru
5500000.0,1425.0,Suddaguntepalya,3,3.0,Bengaluru
10800000.0,1345.0,Hosur Road,2,2.0,Bengaluru
13000000.0,1248.0,Marathahalli,2,2.0,Bengaluru
13000000.0,900.0,Shankarapuram,2,1.0,Bengaluru
3588000.0000000005,1025.0,Uttarahalli,2,2.0,Bengaluru
9900000.0,840.0,Nagashetty Halli,1,1.0,Bengaluru
9000000.0,3050.0,Lakshminarayana Pura,3,2.0,Bengaluru
7500000.0,1424.0,Kadubeesanahalli,3,2.0,Bengaluru
23000000.0,1200.0,ISRO Layout,6,6.0,Bengaluru
4500000.0,1285.0,Byrasandra Extension,2,2.0,Bengaluru
5599000.0,1450.0,Babusapalaya,2,2.0,Bengaluru
7000000.0,1160.0,Raja Rajeshwari Nagar,2,2.0,Bengaluru
9500000.0,2000.0,Gattahalli,2,2.0,Bengaluru
4765000.0,1125.0,Uttarahalli,2,2.0,Bengaluru
17500000.0,3900.0,Old Madras Road,4,4.0,Bengaluru
3837000.0,1133.0,Raja Rajeshwari Nagar,2,2.0,Bengaluru
6000000.0,1240.0,Arekere,2,2.0,Bengaluru
7759000.0,1466.0,Devanahalli,3,3.0,Bengaluru
5400000.0,1300.0,Akshaya Nagar,2,2.0,Bengaluru
12300000.0,1996.0,Thanisandra,3,4.0,Bengaluru
5500000.0,1320.0,Mallathahalli,3,2.0,Bengaluru
24000000.0,1800.0,Rajaji Nagar,3,3.0,Bengaluru
17500000.0,1835.0,Richmond Town,3,3.0,Bengaluru
9000000.0,1435.0,Sarjapur  Road,3,3.0,Bengaluru
7000000.0,1601.0,Rayasandra,3,3.0,Bengaluru
9300000.0,1257.0,Kadubeesanahalli,2,2.0,Bengaluru
9500000.0,1309.0,Kasavanhalli,2,2.0,Bengaluru
10000000.0,1362.0,Yeshwanthpur,2,2.0,Bengaluru
5500000.0,1115.0,Whitefield,2,2.0,Bengaluru
6199000.0,1322.0,manyata park,2,2.0,Bengaluru
6500000.0,1450.0,Telecom Layout,3,2.0,Bengaluru
6700000.0,1185.0,Banashankari,2,2.0,Bengaluru
12000000.0,1790.0,7th Phase JP Nagar,3,3.0,Bengaluru
20800000.0,3450.0,Whitefield,4,4.0,Bengaluru
3900000.0,775.0,Devanahalli,1,1.0,Bengaluru
4800000.0,1000.0,Hoodi,2,2.0,Bengaluru
7725000.0,1183.0,Thanisandra,2,2.0,Bengaluru
1500000.0,425.0,Alur,1,1.0,Bengaluru
3000000.0,820.0,Nelamangala,2,2.0,Bengaluru
4360000.0,1151.0,Ramagondanahalli,2,2.0,Bengaluru
5900000.0,1320.0,Hulimavu,3,2.0,Bengaluru
6800000.0,1450.0,Bikasipura,3,3.0,Bengaluru
12300000.0,1847.0,Hegde Nagar,3,3.0,Bengaluru
4987000.0,1020.0,Devanahalli,1,2.0,Bengaluru
9500000.0,1650.0,Somasundara Palya,3,3.0,Bengaluru
7800000.0,2400.0,Electronic City,3,2.0,Bengaluru
4760000.0,1360.0,Mysore Road,3,3.0,Bengaluru
4900000.0,1089.0,Brookefield,2,2.0,Bengaluru
6000000.0,1115.0,Yelahanka,2,2.0,Bengaluru
4500000.0,1215.0,Kudlu Gate,2,2.0,Bengaluru
5100000.0,1194.0,Sarjapur  Road,2,2.0,Bengaluru
10400000.0,1536.0,Kannamangala,3,3.0,Bengaluru
8300000.0,1571.0,Electronic City,3,3.0,Bengaluru
7000000.0,900.0,Virupakshapura,1,1.0,Bengaluru
12500000.0,1517.0,Keshava Nagar,2,2.0,Bengaluru
3540000.0,664.0,Budigere,1,1.0,Bengaluru
5800000.0,1230.0, Devarachikkanahalli,2,2.0,Bengaluru
7200000.0,1340.0,Hegde Nagar,2,2.0,Bengaluru
2938000.0,1175.0,Attibele,2,2.0,Bengaluru
4310000.0,1240.0,Sarjapur,2,2.0,Bengaluru
4410000.0,1470.0,Electronic City,3,2.0,Bengaluru
2925000.0,525.0,Kanakpura Road,1,1.0,Bengaluru
3500000.0,1000.0,Sri Sai Layout,2,2.0,Bengaluru
5100000.0,1071.0,Gunjur,2,2.0,Bengaluru
8000000.0,1512.0,Sector 2 HSR Layout,3,3.0,Bengaluru
6000000.0,1190.0,Kalyan nagar,2,2.0,Bengaluru
6322000.0,1283.0,Kanakpura Road,2,2.0,Bengaluru
7300000.0,1325.0,Mallasandra,2,2.0,Bengaluru
3536000.0,1105.0,Whitefield,2,2.0,Bengaluru
7450000.0,1600.0,Banaswadi,3,3.0,Bengaluru
3500000.0,400.0,Devara Jeevanahalli,2,2.0,Bengaluru
4455000.0,1100.0,Hennur,2,2.0,Bengaluru
14700000.0,2099.0,Talaghattapura,3,3.0,Bengaluru
7200000.0,1365.0,Yelachenahalli,3,2.0,Bengaluru
13200000.0,1485.0,Hebbal Kempapura,2,3.0,Bengaluru
5500000.0,1250.0,Hosur Road,2,2.0,Bengaluru
4679000.0,1170.0,Bellandur,2,2.0,Bengaluru
9106000.0,1328.0,Kanakpura Road,2,2.0,Bengaluru
8850000.0,1180.0,1st Phase JP Nagar,2,2.0,Bengaluru
6600000.0,1350.0,Electronic City,3,3.0,Bengaluru
14500000.0,2400.0,Nagasandra,4,4.0,Bengaluru
3200000.0,1020.0,Electronic City Phase II,2,2.0,Bengaluru
4934000.0,1410.0,Begur Road,3,2.0,Bengaluru
12000000.0,2159.0,Vishwanatha Nagenahalli,3,3.0,Bengaluru
1650000.0,1453.0,Anekal,2,1.0,Bengaluru
6600000.0,1200.0,TC Palaya,3,2.0,Bengaluru
4279000.0,1074.0,Whitefield,2,2.0,Bengaluru
7200000.0,1200.0,Suragajakkanahalli,3,3.0,Bengaluru
3540999.9999999995,1170.0,Sarjapur,3,2.0,Bengaluru
10000000.0,1660.0,Bommanahalli,3,2.0,Bengaluru
9500000.0,900.0,Gattigere,6,6.0,Bengaluru
17500000.0,1850.0,SK Garden,3,3.0,Bengaluru
3400000.0,510.0,Gowdanapalya,1,1.0,Bengaluru
9500000.0,1601.0,Mahadevpura,3,3.0,Bengaluru
4200000.0,952.0,Begur Road,2,2.0,Bengaluru
6500000.0,1166.0,PNS Layout,2,2.0,Bengaluru
9700000.0,1900.0,Electronic City Phase II,3,3.0,Bengaluru
17500000.0,1350.0,Mathikere,2,2.0,Bengaluru
10000000.0,2100.0,Harsha Layout,6,6.0,Bengaluru
5000000.0,1175.0,Yelenahalli,2,2.0,Bengaluru
6800000.0,1432.0,Bharathi Nagar,2,2.0,Bengaluru
3977000.000000001,1005.0,Bommasandra Industrial Area,2,2.0,Bengaluru
8000000.0,1309.0,Rajiv Nagar,2,2.0,Bengaluru
7700000.0,1050.0,7th Phase JP Nagar,2,2.0,Bengaluru
5634000.0,1565.0,Begur Road,3,2.0,Bengaluru
5600000.0,940.0,1st Stage Indira Nagar,2,2.0,Bengaluru
4010000.0,1015.0,Yarandahalli,2,2.0,Bengaluru
11000000.0,1652.0,Electronic City,3,3.0,Bengaluru
5200000.0,1100.0,Whitefield,2,2.0,Bengaluru
14500000.0,2340.0,Rajiv Nagar,4,4.0,Bengaluru
17900000.0,1084.0,Koramangala,2,2.0,Bengaluru
8100000.0,1200.0,Kammanahalli,1,1.0,Bengaluru
6900000.0,1400.0,Kacharakanahalli,3,3.0,Bengaluru
2743000.0,1020.0,Electronic City Phase II,2,2.0,Bengaluru
9033000.0,1267.0,Whitefield,2,2.0,Bengaluru
18500000.0,2439.0,Bhoganhalli,4,4.0,Bengaluru
9500000.0,1645.0,Ashwath Nagar,3,3.0,Bengaluru
3812000.0,1320.0,Electronic City,3,2.0,Bengaluru
2970000.0,1000.0,Ananth Nagar,2,2.0,Bengaluru
5800000.0,2500.0,KR Puram,6,6.0,Bengaluru
16000000.0,2480.0,Kengeri Satellite Town,2,2.0,Bengaluru
4450000.0,1086.0,Kalyan nagar,2,2.0,Bengaluru
1800000.0,416.0,Kengeri,1,1.0,Bengaluru
5223000.0,1066.0,Hennur Road,2,2.0,Bengaluru
9300000.0,1730.0,OMBR Layout,3,3.0,Bengaluru
6386000.0,1205.0,Balagere,2,2.0,Bengaluru
